nome_cs,competencia,ano_cmpt,mes_cmpt,cod_smsa,regional,n_esf,n_emulti,n_esb,n_medicos,n_mfc,pct_mfc,n_acs,ch_medica_total,cobertura_aps_pct,populacao_referencia,pop_total_censo,pct_idosos,pct_criancas,pct_sem_saneamento,renda_media,n_setores,pct_area_favela,data_competencia,n_esf_egestor,qt_capacidade_equipe,fonte_egestor,data_extracao_egestor,fonte_censo,data_extracao_censo,fonte_favelas,data_extracao_favelas,data_extracao_cnes,ivs_score,ivs_predominante,pct_baixo,pct_medio,pct_elevado,pct_muito_elevado
CENTRO DE SAUDE MARIA GORETTI,2509,2025,9,4290,NORDESTE,7,0,0,0,0,NA,0,0,90.04,2416339,14441,NA,NA,0.07,1.94,32,0,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.297,Médio,0,70.33,29.67,0
CENTRO DE SAUDE MILIONARIOS,2509,2025,9,1240,BARREIRO,8,0,0,0,0,NA,0,0,90.04,2416339,16929,NA,NA,0.15,1.66,35,1.07,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.168,Médio,0,83.16,16.84,0
CENTRO DE SAUDE DOM ORIONE,2509,2025,9,8210,PAMPULHA,4,0,0,0,0,NA,0,0,90.04,2416339,16001,NA,NA,0.72,1.67,41,0.99,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.244,Baixo,80.25,15.77,3.3,0.68
CENTRO DE SAUDE PARAISO,2509,2025,9,3240,LESTE,9,0,0,0,0,NA,0,0,90.04,2416339,24579,NA,NA,0.1,1.71,61,5.02,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.65,Baixo,48.2,40.08,10.24,1.48
CENTRO DE SAUDE SANTOS ANJOS,2509,2025,9,5350,NOROESTE,5,0,0,0,0,NA,0,0,90.04,2416339,14751,NA,NA,0.02,1.67,35,0,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.442,Baixo,55.79,44.21,0,0
CENTRO DE SAUDE SAO JORGE,2509,2025,9,7260,OESTE,NA,NA,NA,NA,NA,NA,NA,NA,90.04,2416339,42048,NA,NA,0.27,1.74,111,12.77,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.409,Baixo,80.19,3.94,10.62,5.25
CENTRO DE SAUDE ERMELINDA,2509,2025,9,5240,NOROESTE,9,0,0,0,0,NA,0,0,90.04,2416339,17373,NA,NA,0.8,1.99,37,6.16,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.304,Médio,14.56,49.37,27.13,8.94
CENTRO DE SAUDE SAO MARCOS,2509,2025,9,4270,NORDESTE,NA,NA,NA,NA,NA,NA,NA,NA,90.04,2416339,10419,NA,NA,0.1,1.78,21,0,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.883,Médio,23.45,64.82,11.73,0
CENTRO DE SAUDE SAO PAULO,2509,2025,9,4280,NORDESTE,11,0,0,0,0,NA,0,0,90.04,2416339,11889,NA,NA,0.24,1.88,28,6.15,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.199,Médio,0,81.5,17.06,1.44
CENTRO DE SAUDE BOM JESUS,2509,2025,9,5200,NOROESTE,NA,NA,NA,NA,NA,NA,NA,NA,90.04,2416339,9948,NA,NA,0.1,1.98,20,0.01,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.952,Médio,4.82,95.18,0,0
CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS,2509,2025,9,1450,BARREIRO,7,0,0,0,0,NA,0,0,90.04,2416339,13842,NA,NA,3.37,1.83,34,2.46,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.295,Médio,0,79.57,11.32,9.11
CENTRO DE SAUDE REGINA,2509,2025,9,1460,BARREIRO,6,0,0,0,0,NA,0,0,90.04,2416339,11124,NA,NA,0.12,1.82,22,0,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.279,Médio,0,72.07,27.93,0
CENTRO DE SAUDE CEU AZUL,2509,2025,9,9200,VENDA NOVA,9,0,0,0,0,NA,0,0,90.04,2416339,18187,NA,NA,0.23,1.96,31,1.57,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.315,Médio,0,73.01,22.51,4.48
CENTRO DE SAUDE PROVIDENCIA,2509,2025,9,6200,NORTE,NA,NA,NA,NA,NA,NA,NA,NA,90.04,2416339,12257,NA,NA,0.21,2.09,23,2.3,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.101,Médio,0,89.85,10.15,0
CENTRO DE SAUDE NOSSA SENHORA APARECIDA,2509,2025,9,2230,CENTRO-SUL,16,0,0,0,0,NA,0,0,90.04,2416339,21963,NA,NA,0.32,1.81,52,10.76,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.611,Baixo,69.66,4.85,20.18,5.3
CENTRO DE SAUDE MINAS CAIXA,2509,2025,9,9250,VENDA NOVA,8,0,0,0,0,NA,0,0,90.04,2416339,15827,NA,NA,0.28,2.08,32,8.18,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.401,Médio,0,59.9,40.1,0
CENTRO DE SAUDE JAQUELINE,2509,2025,9,6270,NORTE,NA,NA,NA,NA,NA,NA,NA,NA,90.04,2416339,7616,NA,NA,0.2,1.81,11,0,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.253,Médio,0,87.34,0,12.66
CENTRO DE SAUDE SAO BERNARDO - AMELIA ROCHA DE MELO,2509,2025,9,6210,NORTE,6,0,0,0,0,NA,0,0,90.04,2416339,5674,NA,NA,0.05,2.1,11,9.88,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.954,Elevado,0,25.41,53.8,20.78
CENTRO DE SAUDE HELIOPOLIS,2509,2025,9,6320,NORTE,5,0,0,0,0,NA,0,0,90.04,2416339,16278,NA,NA,0.07,1.76,34,4.87,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.985,Médio,28.82,52.31,10.44,8.43
CENTRO DE SAUDE LAGOA,2509,2025,9,9230,VENDA NOVA,9,0,0,0,0,NA,0,0,90.04,2416339,12739,NA,NA,0.19,2.16,25,0.05,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.774,Elevado,0,25.94,70.69,3.36
CENTRO DE SAUDE OSWALDO CRUZ,2509,2025,9,2200,CENTRO-SUL,4,0,0,0,0,NA,0,0,90.04,2416339,23481,NA,NA,3.58,1.13,67,0,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.029,Baixo,97.12,2.88,0,0
CENTRO DE SAUDE TIROL - FRANCISCO GOMES BARBOSA,2509,2025,9,1250,BARREIRO,NA,NA,NA,NA,NA,NA,NA,NA,90.04,2416339,14428,NA,NA,0.07,1.56,31,3.27,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.012,Médio,28.74,52.09,8.4,10.77
CENTRO DE SAUDE TIA AMANCIA,2509,2025,9,2240,CENTRO-SUL,6,0,0,0,0,NA,0,0,90.04,2416339,17932,NA,NA,0.41,1.39,46,1.69,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.112,Baixo,94.39,0,5.61,0
CENTRO DE SAUDE CARLOS CHAGAS,2509,2025,9,2220,CENTRO-SUL,0,0,0,0,0,NA,0,0,90.04,2416339,23141,NA,NA,0.25,1.12,74,0,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.02,Baixo,98.01,1.99,0,0
CENTRO DE SAUDE SANTA AMELIA,2509,2025,9,8270,PAMPULHA,NA,NA,NA,NA,NA,NA,NA,NA,90.04,2416339,41750,NA,NA,0.88,1.47,96,0.01,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.214,Baixo,82.11,15.87,0.56,1.46
CENTRO DE SAUDE BETANIA,2509,2025,9,7200,OESTE,4,0,0,0,0,NA,0,0,90.04,2416339,10842,NA,NA,0.05,1.69,25,4.06,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.015,Médio,13.31,71.89,14.8,0
CENTRO DE SAUDE PALMEIRAS,2509,2025,9,7320,OESTE,6,0,0,0,0,NA,0,0,90.04,2416339,25274,NA,NA,1.31,1.41,55,3.52,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.52,Baixo,57.55,32.9,9.55,0
CENTRO DE SAUDE BOA VISTA,2509,2025,9,3210,LESTE,5,0,0,0,0,NA,0,0,90.04,2416339,10081,NA,NA,0.16,2.11,21,0.19,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2,Médio,0,100,0,0
CENTRO DE SAUDE CAFEZAL,2509,2025,9,2290,CENTRO-SUL,NA,NA,NA,NA,NA,NA,NA,NA,90.04,2416339,9511,NA,NA,0.22,2.38,22,98.9,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.533,Muito Elevado,0,0,46.73,53.27
CENTRO DE SAUDE ZILAH SPOSITO,2509,2025,9,6550,NORTE,8,0,0,0,0,NA,0,0,90.04,2416339,11392,NA,NA,21.89,2.36,30,31.88,2025-09-01,621,2175795,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.221,Muito Elevado,0,18.59,40.69,40.72
CENTRO DE SAUDE JARDIM ALVORADA,2510,2025,10,8390,PAMPULHA,6,0,0,0,0,NA,0,0,90.62,2416339,10754,NA,NA,0.13,1.96,26,19.73,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.491,Médio,0,58.95,33.02,8.03
CENTRO DE SAUDE MIRAMAR - EDUARDO MAURO DE ARAUJO,2510,2025,10,1310,BARREIRO,7,0,0,0,0,NA,0,0,90.62,2416339,17545,NA,NA,0.06,1.59,34,0.01,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.016,Médio,6.74,84.89,8.37,0
CENTRO DE SAUDE LINDEIA - MARIA MADALENA TEODORO,2510,2025,10,1400,BARREIRO,6,0,0,0,0,NA,0,0,90.62,2416339,11083,NA,NA,0.21,1.77,24,0,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.992,Médio,5.09,90.62,4.29,0
CENTRO DE SAUDE VENTOSA,2510,2025,10,7310,OESTE,14,0,0,0,0,NA,0,0,90.62,2416339,22108,NA,NA,0.19,1.94,58,17.47,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.983,Baixo,42.98,24.14,24.45,8.44
CENTRO DE SAUDE COQUEIROS,2510,2025,10,5590,NOROESTE,13,0,0,0,0,NA,0,0,90.62,2416339,15630,NA,NA,0.1,1.91,29,0.03,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.046,Médio,0,95.41,4.59,0
CENTRO DE SAUDE GLORIA,2510,2025,10,5250,NOROESTE,NA,NA,NA,NA,NA,NA,NA,NA,90.62,2416339,9539,NA,NA,0.16,1.8,24,0,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.941,Médio,5.9,94.1,0,0
CENTRO DE SAUDE OLAVO ALBINO CORREA,2510,2025,10,4430,NORDESTE,6,0,0,0,0,NA,0,0,90.62,2416339,12417,NA,NA,1.64,1.8,28,10.78,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.628,Médio,0,46.77,43.66,9.57
CENTRO DE SAUDE GOIANIA,2510,2025,10,4300,NORDESTE,9,0,0,0,0,NA,0,0,90.62,2416339,18683,NA,NA,0.71,1.94,40,8.82,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.4,Médio,0,69.92,20.18,9.89
CENTRO DE SAUDE JARDIM VITÓRIA - MARCELO PONTEL GOMES,2510,2025,10,4410,NORDESTE,7,0,0,0,0,NA,0,0,90.62,2416339,12263,NA,NA,0.09,1.66,27,0.11,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.036,Médio,9.57,77.29,13.14,0
CENTRO DE SAUDE PADRE TARCISIO,2510,2025,10,2300,CENTRO-SUL,7,0,0,0,0,NA,0,0,90.62,2416339,14401,NA,NA,0.66,1.6,33,21.39,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.989,Baixo,58.41,0,25.85,15.73
CENTRO DE SAUDE DOM CABRAL,2510,2025,10,5230,NOROESTE,6,0,0,0,0,NA,0,0,90.62,2416339,12537,NA,NA,0.02,1.65,36,6.26,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.463,Baixo,66.77,20.16,13.07,0
CENTRO DE SAUDE INDEPENDENCIA,2510,2025,10,1220,BARREIRO,10,0,0,0,0,NA,0,0,90.62,2416339,15449,NA,NA,0.36,1.88,31,19.12,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.791,Elevado,0,35.06,50.79,14.15
CENTRO DE SAUDE NOVO AARAO REIS,2510,2025,10,6400,NORTE,6,0,0,0,0,NA,0,0,90.62,2416339,7517,NA,NA,0.51,2.21,11,0.01,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.565,Muito Elevado,0,0,43.48,56.52
CENTRO DE SAUDE VALE DO JATOBA,2510,2025,10,1270,BARREIRO,NA,NA,NA,NA,NA,NA,NA,NA,90.62,2416339,15443,NA,NA,0.07,2.04,29,7.58,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.394,Médio,0,61.75,37.1,1.15
CENTRO DE SAUDE CONJUNTO RIBEIRO DE ABREU - EFIGENIA MURTA FIGUEIREDO,2510,2025,10,4360,NORDESTE,4,0,0,0,0,NA,0,0,90.62,2416339,7747,NA,NA,0.75,2.08,16,7.72,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.732,Médio,0,43.83,39.12,17.06
CENTRO DE SAUDE SANTA MONICA II - ALAMEDA DOS IPES,2510,2025,10,9520,VENDA NOVA,6,0,0,0,0,NA,0,0,90.62,2416339,10097,NA,NA,0.47,1.61,21,7.44,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.894,Médio,35.58,48.19,7.52,8.71
CENTRO DE SAUDE SAO JOSE,2510,2025,10,8410,PAMPULHA,NA,NA,NA,NA,NA,NA,NA,NA,90.62,2416339,8079,NA,NA,0.26,1.9,20,0,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.574,Médio,14.83,40.22,17.65,27.3
CENTRO DE SAUDE URUCUIA,2510,2025,10,1330,BARREIRO,9,0,0,0,0,NA,0,0,90.62,2416339,17046,NA,NA,0.05,1.68,28,1.33,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.171,Médio,0,88.62,5.61,5.77
CENTRO DE SAUDE WALDOMIRO LOBO,2510,2025,10,7270,OESTE,NA,NA,NA,NA,NA,NA,NA,NA,90.62,2416339,5905,NA,NA,0.13,2.05,16,26.13,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.115,Elevado,0,7.13,74.27,18.6
CENTRO DE SAUDE NORALDINO DE LIMA,2510,2025,10,7230,OESTE,11,0,0,0,0,NA,0,0,90.62,2416339,35966,NA,NA,0.31,1.38,100,1.43,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.128,Baixo,93.78,2.66,0.57,2.99
CENTRO DE SAUDE SAO FRANCISCO,2510,2025,10,8260,PAMPULHA,3,0,0,0,0,NA,0,0,90.62,2416339,3346,NA,NA,0.07,1.75,12,0.62,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.536,Médio,0,73.22,0,26.78
CENTRO DE SAUDE CONJUNTO PAULO VI,2510,2025,10,4350,NORDESTE,12,0,0,0,0,NA,0,0,90.62,2416339,8644,NA,NA,5.58,2.16,16,19.9,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.536,Muito Elevado,0,0,46.42,53.58
CENTRO DE SAUDE ANDRADAS,2510,2025,10,9300,VENDA NOVA,8,0,0,0,0,NA,0,0,90.62,2416339,18084,NA,NA,1.41,1.94,37,5.45,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.106,Médio,10.8,74.46,8.08,6.66
CENTRO DE SAUDE PILAR - OLHOS DAGUA,2510,2025,10,1390,BARREIRO,NA,NA,NA,NA,NA,NA,NA,NA,90.62,2416339,8350,NA,NA,1.72,2.04,16,0.98,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.149,Elevado,0,13.6,57.89,28.51
CENTRO DE SAUDE HAVAI,2510,2025,10,7220,OESTE,6,0,0,0,0,NA,0,0,90.62,2416339,30102,NA,NA,0.24,1.43,68,1.07,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.554,Baixo,62.43,22.01,13.28,2.29
CENTRO DE SAUDE POMPEIA,2510,2025,10,3280,LESTE,7,0,0,0,0,NA,0,0,90.62,2416339,16324,NA,NA,0.08,1.77,37,3.16,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.731,Médio,41.48,48.01,6.49,4.02
CENTRO DE SAUDE SANTA RITA DE CASSIA,2510,2025,10,2250,CENTRO-SUL,5,0,0,0,0,NA,0,0,90.62,2416339,38753,NA,NA,0.38,1.44,89,9.07,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.465,Baixo,81.59,0,8.75,9.66
CENTRO DE SAUDE DIAMANTE - TEIXEIRA DIAS,2510,2025,10,1210,BARREIRO,6,0,0,0,0,NA,0,0,90.62,2416339,14609,NA,NA,1.23,1.6,31,0.16,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.957,Médio,12.88,78.51,8.61,0
CENTRO DE SAUDE JARDIM FELICIDADE,2510,2025,10,6300,NORTE,6,0,0,0,0,NA,0,0,90.62,2416339,9896,NA,NA,0.18,2.5,18,0,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.488,Muito Elevado,0,11.8,27.64,60.56
CENTRO DE SAUDE JARDIM EUROPA,2510,2025,10,9210,VENDA NOVA,8,0,0,0,0,NA,0,0,90.62,2416339,13444,NA,NA,0.31,1.86,28,1.1,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.331,Médio,0,69.2,28.55,2.26
CENTRO DE SAUDE SERRA VERDE,2510,2025,10,9270,VENDA NOVA,NA,NA,NA,NA,NA,NA,NA,NA,90.62,2416339,13945,NA,NA,0.87,1.81,30,1.52,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.31,Médio,0,71.45,26.13,2.42
CENTRO DE SAUDE RIBEIRO DE ABREU,2510,2025,10,4370,NORDESTE,NA,NA,NA,NA,NA,NA,NA,NA,90.62,2416339,8760,NA,NA,1.13,1.99,22,8.75,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.123,Elevado,0,0,87.73,12.27
CENTRO DE SAUDE VILA CEMIG,2510,2025,10,1340,BARREIRO,5,0,0,0,0,NA,0,0,90.62,2416339,7713,NA,NA,0.56,2.18,15,64.96,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,3.355,Elevado,0,0,64.47,35.53
CENTRO DE SAUDE SANTA ROSA,2510,2025,10,8230,PAMPULHA,5,0,0,0,0,NA,0,0,90.62,2416339,21165,NA,NA,0.04,1.49,43,3.49,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.492,Baixo,65.61,19.81,14.3,0.27
CENTRO DE SAUDE SAO JOSE OPERARIO,2510,2025,10,3290,LESTE,5,0,0,0,0,NA,0,0,90.62,2416339,8324,NA,NA,0.13,1.84,17,0,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2,Médio,0,100,0,0
CENTRO DE SAUDE MANGUEIRAS,2510,2025,10,1360,BARREIRO,7,0,0,0,0,NA,0,0,90.62,2416339,14154,NA,NA,2.49,2.02,32,31.22,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.821,Elevado,0,36.5,44.9,18.6
CENTRO DE SAUDE SERRANO,2510,2025,10,8400,PAMPULHA,NA,NA,NA,NA,NA,NA,NA,NA,90.62,2416339,26333,NA,NA,0.08,1.52,50,0.88,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.277,Baixo,74.83,22.62,2.55,0
CENTRO DE SAUDE PARAUNA - VENDA NOVA,2510,2025,10,9280,VENDA NOVA,10,0,0,0,0,NA,0,0,90.62,2416339,18712,NA,NA,0.19,1.87,37,0.93,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.162,Médio,0,89.24,5.38,5.39
CENTRO DE SAUDE COPACABANA,2510,2025,10,9380,VENDA NOVA,NA,NA,NA,NA,NA,NA,NA,NA,90.62,2416339,14188,NA,NA,0.16,1.78,32,2.75,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.286,Médio,9.19,68.76,6.29,15.76
CENTRO DE SAUDE VERA CRUZ,2510,2025,10,3320,LESTE,7,0,0,0,0,NA,0,0,90.62,2416339,13736,NA,NA,0.18,2.13,34,8.61,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,2.422,Médio,0,57.85,42.15,0
CENTRO DE SAUDE PADRE JOAQUIM MAIA,2510,2025,10,8280,PAMPULHA,3,0,0,0,0,NA,0,0,90.62,2416339,18335,NA,NA,0.7,1.48,42,0.43,2025-10-01,625,2189793,eGestor_manual,2026-05-15,IBGE_Censo2022,2026-05-15,IBGE_Censo2022_code_favela,2026-05-15,2026-05-15,1.278,Baixo,77.56,17.08,5.36,0
