cep,lat,lon,motivo
31910560,-19.8636333,-43.9177579,NA
31630575,-19.7969772,-43.9522199,NA
31578690,-19.8154139,-44.0008872,NA
30820360,-19.9040958,-43.9971808,NA
31060320,-19.893767,-43.9046029,NA
30610740,-19.9770739,-43.9934983,NA
30882600,-19.880558,-44.0084441,NA
31150230,-19.8819328,-43.946579,NA
30664680,-20.0049638,-44.0399045,NA
30610724,NA,NA,Endereço não geocodificado
30590363,-19.9596758,-43.9955516,NA
30240113,-19.9354279,-43.9164113,NA
30421037,-19.9282791,-43.9772281,NA
31030410,-19.9035835,-43.9255271,NA
30330230,-19.9470184,-43.9420964,NA
31030375,-19.9051443,-43.9168241,NA
30421079,-19.9345268,-43.9813229,NA
31515350,-19.8206335,-43.9594674,NA
30516240,-19.949329,-43.9874167,NA
30290160,-19.9206083,-43.8803588,NA
30280273,-19.9093515,-43.9077006,NA
31535570,NA,NA,Endereço não geocodificado
31585210,-19.8230373,-44.0083609,NA
30431370,-19.9438027,-43.9652609,NA
30666080,NA,NA,Endereço não geocodificado
31260140,-19.8599232,-43.9436798,NA
30260028,NA,NA,Endereço não geocodificado
30575050,-19.9656771,-43.9712582,NA
31130280,-19.8914729,-43.9455098,NA
31310340,-19.8844311,-43.9827441,NA
30431356,NA,NA,Endereço não geocodificado
31742546,-19.8317651,-43.9291317,NA
31970715,-19.8626647,-43.887056,NA
30380474,NA,NA,Endereço não geocodificado
30530470,-19.9330028,-43.9986452,NA
31742190,-19.8292531,-43.9316437,NA
31970730,-19.8629725,-43.8885669,NA
30550240,-19.941529,-43.9855206,NA
30494225,-19.9600605,-43.9657958,NA
31744744,NA,NA,Endereço não geocodificado
31250142,NA,NA,Endereço não geocodificado
31742549,-19.8319255,-43.9296391,NA
31330130,-19.8802449,-43.9970555,NA
31998616,-19.8280878,-43.868865,NA
31960160,-19.8624085,-43.9035301,NA
31970615,-19.8573579,-43.8732832,NA
30710260,-19.9161053,-43.9591875,NA
31615212,-19.8058623,-43.9615599,NA
30855070,-19.9269243,-44.0077246,NA
31749035,-19.7973688,-43.947374,NA
30140084,-19.9300289,-43.9367929,NA
30710570,-19.9129365,-43.9569865,NA
30770364,-19.9072239,-43.9773728,NA
31873000,-19.8189446,-43.8868955,NA
30516160,-19.9502673,-43.9846253,NA
30514466,-19.9604926,-43.9929135,NA
31255210,-19.8691286,-43.9538052,NA
31155250,-19.8759095,-43.9368894,NA
31998440,-19.8302436,-43.8687338,NA
31210710,NA,NA,Endereço não geocodificado
31155180,-19.8744451,-43.9394084,NA
31130050,-19.896217,-43.9452891,NA
31255810,-19.8616658,-43.9473479,NA
31730230,-19.828585,-43.9457335,NA
31615420,-19.8073087,-43.9615775,NA
30627145,-19.9999546,-44.0200646,NA
31015370,-19.9088221,-43.9301838,NA
30881210,-19.8965703,-44.0191626,NA
30626300,-19.997693,-44.008850700000004,NA
30150281,-19.925774,-43.9279259,NA
31170640,-19.8794237,-43.9200692,NA
30130120,-19.9273611,-43.9236264,NA
31035330,-19.9006792,-43.9174041,NA
30666010,NA,NA,Endereço não geocodificado
31110314,-19.9086501,-43.9429929,NA
30535060,-19.9209746,-43.9949618,NA
30285340,-19.9139177,-43.8984143,NA
31920610,-19.8676269,-43.9087324,NA
30666332,-20.0172962,-44.0332242,NA
30881090,-19.8996417,-44.0222047,NA
31565050,-19.8394323,-43.9702006,NA
30672180,-20.0210606,-44.0335578,NA
31230613,-19.897581,-43.9573627,NA
30411575,-19.9284415,-43.9817645,NA
31840280,-19.8407555,-43.9339253,NA
30512230,-19.9472196,-43.9989367,NA
30750410,-19.9019679,-43.9759332,NA
30250436,-19.9310316,-43.9038162,NA
31975220,-19.8491659,-43.8840532,NA
31130040,-19.8965001,-43.9453851,NA
31873794,NA,NA,Endereço não geocodificado
31950214,NA,NA,Endereço não geocodificado
30668410,-20.0101521,-44.0330077,NA
31970311,-19.8471498,-43.8811538,NA
31873612,NA,NA,Endereço não geocodificado
30660306,-19.9889711,-44.0219691,NA
30380002,-19.937306,-43.9472329,NA
31985380,-19.8560703,-43.9021241,NA
30770480,-19.9035471,-43.9704398,NA
30421265,-19.9370937,-43.9774511,NA
30411223,-19.9306128,-43.966725,NA
30260120,-19.921325,-43.9142214,NA
30112970,NA,NA,CEP não encontrado no ViaCEP
30270480,-19.9215455,-43.9005438,NA
30668030,NA,NA,Endereço não geocodificado
30411298,-19.9258782,-43.9677243,NA
31260500,-19.8651721,-43.9274576,NA
31250220,-19.8884485,-43.9584349,NA
31840110,-19.8419937,-43.9245586,NA
30431262,-19.9403663,-43.9672161,NA
30855040,-19.9296792,-44.008005,NA
31130650,-19.8870507,-43.9406965,NA
30240105,NA,NA,Endereço não geocodificado
30518060,-19.9546091,-44.0011169,NA
30320020,-19.9567568,-43.9360411,NA
31255460,-19.8687239,-43.9446189,NA
30295230,-19.9168248,-43.8859539,NA
30170050,-19.9325301,-43.9531975,NA
31620610,-19.8053571,-43.9712353,NA
31230520,-19.8996188,-43.9582164,NA
31950215,-19.8710149,-43.9001299,NA
30411197,-19.923052,-43.9631418,NA
31920720,NA,NA,Endereço não geocodificado
30692000,-19.9823448,-44.0549027,NA
31250060,-19.8914486,-43.9585288,NA
30622755,-19.9943496,-43.9801175,NA
30668280,NA,NA,Endereço não geocodificado
30670525,-20.0106791,-44.0192834,NA
31748509,-19.8073722,-43.9278496,NA
31960110,-19.8637066,-43.9017532,NA
31748099,-19.8039894,-43.9452497,NA
30855160,-19.9271649,-44.0126353,NA
30295210,-19.9161595,-43.8853263,NA
30662190,-19.9885104,-44.0406443,NA
30555230,-19.9533215,-43.9748504,NA
31255100,-19.8754657,-43.9562722,NA
31250141,-19.8886224,-43.9655747,NA
31920690,-19.8630486,-43.9100591,NA
30668090,-19.9974016,-44.0334209,NA
30575070,-19.9682413,-43.9694068,NA
31575110,NA,NA,Endereço não geocodificado
31365110,-19.8678747,-44.0025173,NA
31510180,-19.8093793,-43.971256,NA
31742392,-19.821641,-43.9338504,NA
30770010,-19.9070144,-43.9647413,NA
30850100,-19.914534,-43.9994604,NA
31995270,-19.8338976,-43.8903569,NA
30441061,NA,NA,Endereço não geocodificado
31540130,-19.821437,-43.9903201,NA
30770200,-19.9115958,-43.9709414,NA
30622715,-19.9964786,-43.981118,NA
30285263,NA,NA,Endereço não geocodificado
31035390,-19.8991391,-43.9212264,NA
31873602,NA,NA,Endereço não geocodificado
31010220,-19.9162948,-43.9182816,NA
30160033,-19.9188736,-43.9371828,NA
31910091,-19.8644169,-43.9252369,NA
31030211,-19.9070881,-43.9228024,NA
31920540,-19.8705721,-43.9127709,NA
30510190,-19.9425728,-43.9926927,NA
31155200,-19.8759598,-43.9382873,NA
31844445,-19.7030023,-44.1919228,NA
30270432,-19.9208016,-43.9000704,NA
31015400,-19.9077688,-43.9313488,NA
30230130,NA,NA,Endereço não geocodificado
31930340,-19.8634361,-43.9064199,NA
30335520,-19.9512893,-43.9431445,NA
31872110,-19.8316603,-43.8925584,NA
30285556,NA,NA,Endereço não geocodificado
31960090,-19.8639996,-43.9034573,NA
30662390,NA,NA,Endereço não geocodificado
31660390,-19.8027286,-43.9854055,NA
31995140,-19.8433708,-43.8923853,NA
30820560,-19.9028324,-44.0005611,NA
30855200,-19.926039,-44.0138981,NA
31950580,-19.8615378,-43.8956795,NA
30662614,-19.9827205,-44.0405952,NA
31748193,-19.8016283,-43.9383837,NA
30250130,-19.9348824,-43.9082475,NA
30230282,NA,NA,Endereço não geocodificado
31070215,-19.8898483,-43.8990889,NA
30120054,-19.9180285,-43.9479044,NA
30451030,NA,NA,Endereço não geocodificado
30626280,-20.0066924,-44.0086811,NA
31573392,NA,NA,Endereço não geocodificado
31742221,-19.8273135,-43.9333414,NA
31575450,NA,NA,Endereço não geocodificado
31255720,-19.8631677,-43.9497614,NA
30512270,-19.9464878,-43.9995824,NA
31998620,-19.8284424,-43.8680607,NA
31520450,-19.8187312,-43.9761539,NA
31930390,-19.8638162,-43.9058389,NA
31990390,-19.8462932,-43.8978214,NA
30240050,-19.9370826,-43.9189729,NA
31510480,-19.8195909,-43.9610238,NA
30626720,-20.0044008,-44.0081701,NA
30285357,NA,NA,Endereço não geocodificado
30518082,NA,NA,Endereço não geocodificado
30220341,NA,NA,Endereço não geocodificado
30520440,-19.9390626,-44.0233368,NA
30520530,-19.9372912,-44.0207859,NA
31535380,-19.8142142,-43.9830176,NA
30240270,-19.9307356,-43.9202773,NA
30240052,NA,NA,Endereço não geocodificado
31573460,-19.8130968,-43.9906394,NA
31980670,-19.8543548,-43.9112315,NA
31814200,-19.8519814,-43.9250074,NA
31810190,NA,NA,CEP não encontrado no ViaCEP
31035580,-19.9015744,-43.9263416,NA
30628185,-20.0128915,-44.0109931,NA
30660630,-19.9854537,-44.032466,NA
30380752,-19.9516028,-43.9478313,NA
31525380,-19.8234798,-43.9784352,NA
30870353,-19.9028756,-44.0195711,NA
30668272,-20.0025522,-44.0313964,NA
30640250,-19.9724791,-44.0217897,NA
31110422,-19.9025123,-43.9419455,NA
30610490,NA,NA,Endereço não geocodificado
30610620,NA,NA,Endereço não geocodificado
30660675,NA,NA,Endereço não geocodificado
30624392,NA,NA,Endereço não geocodificado
30230627,-19.9384683,-43.9032697,NA
30670060,-19.9959866,-44.0299112,NA
30290380,-19.920623,-43.8784274,NA
31998757,NA,NA,Endereço não geocodificado
30250315,-19.9327957,-43.9086466,NA
30535180,-19.921207,-43.9987687,NA
31360430,NA,NA,Endereço não geocodificado
31844242,-19.8405289,-43.9114353,NA
31535190,-19.8176887,-43.9848678,NA
30575080,-19.9692604,-43.970022,NA
30628110,-20.0095791,-44.0047497,NA
31872630,-19.8165514,-43.8916217,NA
31970403,-19.8553729,-43.8809234,NA
31910385,-19.8685363,-43.9176723,NA
31035145,-19.9011414,-43.9130703,NA
30668440,-20.0100562,-44.0325036,NA
30170115,-19.9248104,-43.9470704,NA
31842290,NA,NA,Endereço não geocodificado
31873792,NA,NA,Endereço não geocodificado
30575020,-19.9641403,-43.9694798,NA
31748501,-19.8062263,-43.9282993,NA
31575240,NA,NA,Endereço não geocodificado
31995230,-19.8353776,-43.8921301,NA
30668360,NA,NA,Endereço não geocodificado
30190005,-19.9242522,-43.9391239,NA
30620780,-19.9899341,-44.0014859,NA
31510210,-19.8111272,-43.9713187,NA
30660260,-19.9886447,-44.0268182,NA
30622470,NA,NA,Endereço não geocodificado
30690340,-19.9803834,-44.0522116,NA
30692293,NA,NA,Endereço não geocodificado
31840330,-19.8395468,-43.9342778,NA
30662282,-19.9917937,-44.0362945,NA
30518170,-19.9521495,-44.0041565,NA
31545280,NA,NA,Endereço não geocodificado
30310250,NA,NA,Endereço não geocodificado
30570640,NA,NA,Endereço não geocodificado
31710050,-19.8415346,-43.9606034,NA
30150223,-19.9235857,-43.9271217,NA
30870210,-19.9059681,-44.0080754,NA
31050376,NA,NA,Endereço não geocodificado
30830240,-19.906636,-44.0028614,NA
31610480,NA,NA,Endereço não geocodificado
31990172,-19.850135,-43.8915624,NA
31155580,-19.8677017,-43.9315319,NA
30532098,NA,NA,Endereço não geocodificado
31814650,-19.8469976,-43.9182488,NA
31250120,-19.8899571,-43.966017,NA
31130232,-19.8879847,-43.9489156,NA
30411241,-19.9290606,-43.9695624,NA
31360450,NA,NA,Endereço não geocodificado
31110749,NA,NA,Endereço não geocodificado
31255050,-19.8805119,-43.9611069,NA
31520390,-19.8168068,-43.9753252,NA
30170040,-19.9237467,-43.9509107,NA
30451269,NA,NA,Endereço não geocodificado
31870540,-19.8377825,-43.8998236,NA
31615545,-19.8033682,-43.9585819,NA
30310080,-19.9426434,-43.9299187,NA
30240107,-19.9364897,-43.9166705,NA
30662610,-19.9842182,-44.0388501,NA
30451493,NA,NA,Endereço não geocodificado
30575760,-19.9695815,-43.9785354,NA
31260600,NA,NA,Endereço não geocodificado
30335250,-19.95415,-43.9409531,NA
30512820,-19.9482639,-44.0013255,NA
31585150,-19.8228708,-44.0055171,NA
31980417,-19.8488204,-43.9168134,NA
30662519,-19.9851499,-44.0511403,NA
30670500,-20.0123013,-44.019277,NA
30360040,-19.9576452,-43.951433,NA
30575550,-19.9720965,-43.9795162,NA
31970240,-19.8565801,-43.8825093,NA
30668884,-20.0081858,-44.025017,NA
30285780,NA,NA,Endereço não geocodificado
30285187,NA,NA,Endereço não geocodificado
31844220,-19.8362742,-43.9137752,NA
30870320,-19.9037266,-44.0139858,NA
30330140,-19.9461631,-43.9428497,NA
31872280,-19.8252329,-43.8992316,NA
31615030,-19.8108873,-43.958883,NA
31640350,-19.7924914,-43.9683061,NA
31680365,-19.7987591,-43.9897304,NA
31930820,NA,NA,Endereço não geocodificado
31575610,NA,NA,Endereço não geocodificado
31620040,-19.8070835,-43.968558,NA
30668172,NA,NA,Endereço não geocodificado
30421557,-19.9519303,-43.9720861,NA
31872796,-19.8177051,-43.9353629,NA
31730700,NA,NA,Endereço não geocodificado
30575520,-19.9711706,-43.978064,NA
30441011,-19.9353491,-43.9621915,NA
30510800,-19.9470391,-43.9942187,NA
30668838,NA,NA,Endereço não geocodificado
31730680,-19.8372943,-43.942418,NA
31920650,-19.8652063,-43.9080815,NA
30510406,-19.9556751,-43.9963444,NA
31990150,-19.8528206,-43.8916849,NA
31910550,-19.8745677,-43.9154009,NA
30260020,NA,NA,Endereço não geocodificado
31970631,NA,NA,Endereço não geocodificado
31930660,-19.86078,-43.9162477,NA
31650590,-19.7975769,-43.9630801,NA
30285169,NA,NA,Endereço não geocodificado
30642520,-19.9906723,-44.0097323,NA
30580140,-19.9675063,-43.9866762,NA
31999899,NA,NA,Endereço não geocodificado
31575578,-19.80961,-43.9964468,NA
31748506,-19.8069538,-43.9283607,NA
30190070,-19.923008,-43.9416943,NA
31974120,-19.8471089,-43.8757512,NA
30662526,NA,NA,Endereço não geocodificado
31535550,-19.8100791,-43.9761515,NA
31720570,-19.8348599,-43.9481499,NA
30330330,-19.9487608,-43.9378118,NA
31730030,-19.832503,-43.9465917,NA
30350210,-19.9474174,-43.9453612,NA
30330120,-19.9450728,-43.9402223,NA
30250350,-19.934235,-43.9081926,NA
30290035,-19.9183916,-43.8883055,NA
31070425,-19.8922065,-43.8955492,NA
31550110,-19.8360092,-43.9900863,NA
31730786,-19.8401627,-43.9419197,NA
30451410,-19.9485112,-43.9653803,NA
30882743,-19.8762928,-44.0160763,NA
31630320,-19.8006206,-43.9575427,NA
31150420,-19.8766848,-43.9498402,NA
31990170,-19.851345,-43.8930101,NA
30240160,-19.9343859,-43.9210525,NA
30510630,-19.9438662,-43.9946318,NA
30672658,NA,NA,Endereço não geocodificado
31741620,-19.8391123,-43.9390929,NA
31110450,-19.901364,-43.9438079,NA
30666355,-20.01601,-44.0364657,NA
31255430,-19.8676077,-43.9428837,NA
31340370,-19.8638296,-43.9941468,NA
30411293,-19.925699,-43.9689343,NA
31742299,-19.8250344,-43.9374485,NA
30390250,-19.9962236,-43.9700991,NA
30180030,-19.9227404,-43.9451469,NA
30590020,-19.967718,-43.9931985,NA
31250005,NA,NA,Endereço não geocodificado
30664140,NA,NA,Endereço não geocodificado
30285475,-19.9195639,-43.8934156,NA
31730290,-19.8301835,-43.9458095,NA
31530670,NA,NA,Endereço não geocodificado
31810280,-19.8641046,-43.9289716,NA
30660670,-19.993048,-44.0322196,NA
30820430,NA,NA,Endereço não geocodificado
30230533,NA,NA,Endereço não geocodificado
31920490,-19.8705118,-43.9130202,NA
31573220,NA,NA,Endereço não geocodificado
31080365,-19.8874431,-43.9057128,NA
30260190,-19.9205706,-43.9120045,NA
31140110,-19.9015141,-43.929182,NA
30865530,-19.9123234,-44.0226217,NA
30668612,NA,NA,Endereço não geocodificado
31160170,-19.8855493,-43.9335036,NA
30270370,NA,NA,Endereço não geocodificado
30350090,-19.9396065,-43.9444739,NA
30692680,-19.9986433,-44.0474449,NA
30672280,-20.0202688,-44.0266135,NA
30624520,-19.9930781,-43.9893859,NA
31530100,-19.8292533,-43.9755868,NA
30250415,-19.9320579,-43.9067912,NA
30380640,-19.9470309,-43.950314,NA
30626483,-20.0034408,-44.0192374,NA
31998200,-19.8317262,-43.8839207,NA
30668500,-20.0074126,-44.0326103,NA
31748033,NA,NA,Endereço não geocodificado
30668170,NA,NA,Endereço não geocodificado
31640250,-19.7967428,-43.9718338,NA
31655340,-19.788692,-43.9810204,NA
31810500,-19.8584497,-43.9334513,NA
31660060,-19.802594,-43.9779514,NA
31620115,NA,NA,Endereço não geocodificado
31742461,-19.8278589,-43.9300645,NA
31260560,-19.8673406,-43.9359268,NA
31575560,-19.8088623,-43.9977546,NA
31680260,-19.7966831,-43.996439,NA
31573500,-19.815958,-43.9927291,NA
31550455,-19.8351827,-43.9831542,NA
31720200,-19.8292317,-43.9602327,NA
31525080,-19.8234893,-43.9706749,NA
31580170,-19.8145334,-43.9966246,NA
31340440,-19.8635824,-43.9893737,NA
30850110,-19.9136634,-44.0001179,NA
31630080,-19.8012622,-43.9579153,NA
31655080,-19.7885604,-43.9847837,NA
31720470,NA,NA,Endereço não geocodificado
30360110,-19.9556132,-43.9468812,NA
31573470,-19.8152382,-43.991486,NA
31255710,-19.8636845,-43.9475932,NA
30770470,-19.9044017,-43.9711071,NA
30881540,-19.8874728,-44.0121028,NA
31655370,-19.7914258,-43.9835719,NA
30421637,-19.9523726,-43.9731465,NA
31580360,-19.8276765,-43.9950507,NA
31320382,NA,NA,Endereço não geocodificado
31210583,NA,NA,Endereço não geocodificado
31230731,NA,NA,Endereço não geocodificado
31540403,NA,NA,Endereço não geocodificado
30525000,NA,NA,Endereço não geocodificado
31250410,-19.8879223,-43.9557503,NA
30451207,NA,NA,Endereço não geocodificado
31630090,-19.800705,-43.9570586,NA
31842620,-19.8321781,-43.9174884,NA
30810170,-19.9027841,-43.9888166,NA
31810210,-19.8618495,-43.9312093,NA
31742263,-19.8290001,-43.9403029,NA
31530640,-19.8209367,-43.9847487,NA
31980415,-19.8488256,-43.9170965,NA
31741135,NA,NA,Endereço não geocodificado
30451333,NA,NA,Endereço não geocodificado
30390420,NA,NA,Endereço não geocodificado
31565200,-19.8343851,-43.9687926,NA
31330230,-19.8786831,-44.0010129,NA
31270080,-19.8661454,-43.9519954,NA
30421345,-19.9385604,-43.9737161,NA
30730070,-19.919958,-43.9850969,NA
31540391,NA,NA,Endereço não geocodificado
30640655,NA,NA,Endereço não geocodificado
31744555,-19.8177975,-43.9393071,NA
30624140,-19.9963386,-44.0002597,NA
30518300,-19.9489767,-44.0067907,NA
30550690,-19.9403048,-43.9823477,NA
30660035,-19.9867504,-44.031671,NA
30622010,-19.9880912,-43.9934987,NA
30610010,-19.9585489,-44.0036412,NA
31748660,NA,NA,Endereço não geocodificado
31990366,-19.8465962,-43.8977903,NA
31210560,-19.9064752,-43.9537095,NA
30260070,-19.9209764,-43.9268128,NA
30320900,-20.0011784,-43.9646008,NA
31872320,-19.8242074,-43.8982414,NA
30664130,NA,NA,Endereço não geocodificado
30668825,NA,NA,Endereço não geocodificado
30285784,NA,NA,Endereço não geocodificado
30770390,-19.9041339,-43.9732905,NA
30451621,NA,NA,Endereço não geocodificado
30451462,-19.9520585,-43.9667196,NA
31995290,-19.8354145,-43.8871786,NA
30670551,NA,NA,Endereço não geocodificado
31873768,NA,NA,Endereço não geocodificado
30230610,-19.9374449,-43.9045695,NA
31990545,-19.8509967,-43.8908821,NA
30510520,-19.9424641,-44.0001725,NA
30664110,NA,NA,Endereço não geocodificado
30180907,-19.9212308,-43.9422834,NA
31974020,-19.8485822,-43.8769735,NA
31565300,-19.8294985,-43.970102,NA
30280510,-19.9155392,-43.9040181,NA
31842400,NA,NA,Endereço não geocodificado
30518150,-19.952787,-44.0048615,NA
31910570,-19.8631799,-43.9204804,NA
30390242,-19.8200635,-43.9550962,NA
30421547,NA,NA,Endereço não geocodificado
30730180,-19.9185529,-43.9888486,NA
31870230,NA,NA,Endereço não geocodificado
31812200,NA,NA,Endereço não geocodificado
31730778,NA,NA,Endereço não geocodificado
30516030,-19.9531161,-43.9879576,NA
30285520,-19.9150584,-43.8929842,NA
31365282,-19.8667559,-44.0013188,NA
30666540,NA,NA,Endereço não geocodificado
31550250,-19.8414442,-43.986995,NA
31748326,-19.8035948,-43.9373064,NA
30230617,-19.9378611,-43.9038251,NA
30280462,NA,NA,Endereço não geocodificado
31845310,-19.8425188,-43.9051299,NA
31360610,NA,NA,Endereço não geocodificado
31814670,NA,NA,Endereço não geocodificado
30260444,NA,NA,Endereço não geocodificado
30710540,-19.9102066,-43.9649053,NA
31010400,-19.913574,-43.9114693,NA
30130170,-19.9283094,-43.9356153,NA
30170010,-19.9245859,-43.9439194,NA
30720404,-19.917366,-43.9766169,NA
30493145,-19.9722678,-43.9646729,NA
31990570,-19.848225,-43.8911091,NA
31842688,-19.8247927,-43.9162931,NA
30881202,-19.901577,-44.0188907,NA
30240097,NA,NA,Endereço não geocodificado
30320040,-19.9555338,-43.9365906,NA
30295175,NA,NA,Endereço não geocodificado
30518080,-19.9553145,-44.0009094,NA
31995380,-19.8369064,-43.8899455,NA
30640550,-19.9791407,-44.0262098,NA
30451275,NA,NA,Endereço não geocodificado
30520060,-19.9473595,-44.0090467,NA
30770260,-19.9097029,-43.9732693,NA
30335420,-19.9526159,-43.9427003,NA
31872290,-19.824714,-43.8989597,NA
30692700,-19.9970799,-44.0480224,NA
31930330,-19.8636342,-43.9068909,NA
30535470,-19.9267672,-43.9901954,NA
30626230,-19.9993597,-44.0119449,NA
30441127,-19.9386869,-43.9599334,NA
31015230,-19.910555,-43.9277538,NA
30840340,-19.8872982,-44.0028409,NA
30390570,-19.9905497,-43.9602596,NA
30512240,-19.9489786,-43.9992343,NA
31872170,-19.8313565,-43.9003081,NA
31050294,-19.901162,-43.8932965,NA
31844410,-19.8360541,-43.9132563,NA
31980520,-19.8506283,-43.9124493,NA
31840180,-19.8426496,-43.9264331,NA
31160590,-19.8707401,-43.9298029,NA
31810360,NA,NA,Endereço não geocodificado
31810310,-19.8559716,-43.9304407,NA
31985000,-19.8569276,-43.9113688,NA
30350110,-19.9417686,-43.944756,NA
30775060,-19.8986102,-43.9722462,NA
30150260,-19.9232244,-43.9294031,NA
30820030,-19.9048566,-43.9905641,NA
31160253,-19.8802521,-43.9317455,NA
30730620,-19.9123947,-43.9829516,NA
31570180,-19.8074557,-43.981221,NA
30775200,-19.891116,-43.9709558,NA
30260290,-19.9263019,-43.9118772,NA
30810023,-19.9022295,-43.9841873,NA
30532200,-19.9426342,-44.0052835,NA
30840440,-19.8876093,-43.9975946,NA
30451451,-19.9515411,-43.9668666,NA
31810320,NA,NA,Endereço não geocodificado
31110052,-19.9125889,-43.9315901,NA
30514469,-19.955811,-43.9914789,NA
30335202,-19.9528262,-43.9413719,NA
30672220,-20.0227419,-44.0322724,NA
31720580,-19.8355843,-43.9461371,NA
31980250,-19.8552098,-43.9190706,NA
31655650,-19.7888552,-43.9858462,NA
31060360,-19.8953685,-43.9067347,NA
31160300,-19.8815327,-43.9276434,NA
31560480,-19.8316467,-43.9729666,NA
30865250,NA,NA,Endereço não geocodificado
31910020,-19.8700033,-43.9261267,NA
30855340,-19.9192673,-44.0116921,NA
31160370,-19.8845104,-43.9292189,NA
30865714,NA,NA,Endereço não geocodificado
30881380,-19.8954388,-44.0165155,NA
31615340,-19.8059963,-43.9564143,NA
31140020,-19.8988227,-43.9288931,NA
31930580,-19.8600501,-43.9097778,NA
30775360,-19.8978892,-43.9681539,NA
30664740,-20.0039267,-44.0387142,NA
30720270,-19.9152287,-43.9744331,NA
30660150,NA,NA,Endereço não geocodificado
30335044,-19.9544066,-43.9430259,NA
31842450,-19.8412416,-43.9205815,NA
30514340,-19.9538624,-43.9932086,NA
31720050,-19.8274894,-43.9568847,NA
30512090,NA,NA,Endereço não geocodificado
30380430,NA,NA,Endereço não geocodificado
30855310,-19.9207687,-44.0105331,NA
31150430,-19.8751967,-43.9471661,NA
31155130,-19.8736451,-43.9406403,NA
31575080,NA,NA,Endereço não geocodificado
30441170,-19.94199,-43.9582912,NA
30285181,NA,NA,Endereço não geocodificado
31010272,-19.9103333,-43.9129614,NA
31970520,-19.8548773,-43.8822604,NA
31140270,NA,NA,Endereço não geocodificado
31655455,-19.7850631,-43.9882908,NA
31910000,-19.8728261,-43.926193,NA
30860240,-19.9119722,-44.0063635,NA
31130195,-19.8885709,-43.9496926,NA
30720496,NA,NA,Endereço não geocodificado
30230687,NA,NA,Endereço não geocodificado
30720260,-19.9224975,-43.9735965,NA
31340700,-19.8570572,-43.9859743,NA
30830150,-19.9080015,-44.0006489,NA
30770500,-19.9044734,-43.9677265,NA
31250004,NA,NA,Endereço não geocodificado
31155510,-19.8699094,-43.9353429,NA
31250430,-19.8852951,-43.9553263,NA
31250290,-19.8858598,-43.959628,NA
30830110,-19.9102986,-44.0005548,NA
30570220,-19.9605593,-43.9770381,NA
31140190,-19.8960201,-43.9298425,NA
31255055,-19.8815384,-43.9621032,NA
31950146,NA,NA,Endereço não geocodificado
31170150,-19.8926807,-43.9224585,NA
30692662,-19.9981367,-44.0453124,NA
31060160,-19.8947585,-43.9091952,NA
31360520,-19.8675466,-44.0181145,NA
30710572,-19.9116622,-43.9597897,NA
30710390,-19.9121765,-43.9614764,NA
30280030,NA,NA,Endereço não geocodificado
31155170,-19.8800508,-43.9401532,NA
31360516,-19.8648929,-44.0190865,NA
31870270,-19.8453637,-43.9043553,NA
31910140,-19.8706486,-43.9240118,NA
31920000,-19.8798048,-43.9133092,NA
30830233,-19.9084384,-43.9986218,NA
31840150,-19.8417332,-43.9271371,NA
30720554,-19.9052176,-43.9781007,NA
30150120,-19.9196406,-43.9315824,NA
30220351,-19.9433593,-43.9082872,NA
31550090,-19.8356154,-43.9909376,NA
31741650,-19.8408224,-43.9414525,NA
30350240,-19.9484475,-43.9443745,NA
31515290,-19.8234183,-43.96674,NA
31748019,-19.8139099,-43.9479961,NA
31842420,NA,NA,Endereço não geocodificado
31250480,-19.8873651,-43.9542889,NA
31535506,-19.8137631,-43.9782235,NA
31846130,NA,NA,Endereço não geocodificado
31842660,-19.8295174,-43.9157953,NA
31545040,-19.839838,-43.9973296,NA
30530100,-19.9285419,-44.0035762,NA
30240530,-19.9310388,-43.9121957,NA
30520380,-19.9392765,-44.0245889,NA
31170405,NA,NA,Endereço não geocodificado
31680280,-19.7984784,-43.995733799999996,NA
31920050,-19.8750265,-43.9198138,NA
31741380,-19.8477443,-43.9379031,NA
30140111,-19.9354594,-43.9307441,NA
30642290,-19.9839629,-44.0173506,NA
30750470,-19.8976645,-43.9750131,NA
31235190,-19.8936536,-43.9594939,NA
30250498,-19.9342069,-43.9050256,NA
31080300,-19.8841266,-43.9083073,NA
31155010,-19.874056,-43.9477562,NA
30240510,-19.9305952,-43.9132267,NA
30516460,-19.9480531,-43.9878599,NA
30530540,NA,NA,Endereço não geocodificado
30640010,-19.9786594,-44.0113777,NA
30411153,-19.9262367,-43.9607505,NA
31540040,-19.8205349,-43.9881288,NA
30570410,-19.958519,-43.9801452,NA
30692590,-19.9871102,-44.0517168,NA
30210590,-19.9403611,-43.9200245,NA
31530140,-19.8264136,-43.9775249,NA
31365360,-19.8605006,-44.0010956,NA
31510405,-19.813568,-43.9647729,NA
30260160,NA,NA,Endereço não geocodificado
30512441,-19.9498044,-43.999895,NA
31540468,-19.8290944,-43.9910561,NA
30350290,-19.950902,-43.9437109,NA
31555400,-19.8327323,-43.9784163,NA
30285188,-19.9062042,-43.8910527,NA
31035280,-19.9010132,-43.9143642,NA
31320110,-19.8816522,-43.983536,NA
30250418,-19.9325008,-43.9061172,NA
31370670,-19.832743,-44.0149275,NA
30662560,-19.9861556,-44.0470127,NA
31250205,NA,NA,Endereço não geocodificado
